6
Insert(-416.24,Value0)
Insert(-179.06,Value9079)
Insert(-300.64,Value9080)
Insert(308.56,Value9081)
Insert(278.31,Value9082)
Insert(-484.65,Value9083)
Insert(-498.97,Value9084)
Insert(-397.51,Value9085)
Insert(-18.62,Value9086)
Insert(-434.74,Value9087)
Insert(118.85,Value9088)
Insert(358.21,Value9089)
Insert(-116.25,Value9090)
Insert(497.93,Value9091)
Insert(423.1,Value9092)
Insert(-77.93,Value9093)
Insert(224.07,Value9094)
Insert(352.6,Value9095)
Insert(192.14,Value9096)
Insert(2.09,Value9097)
Insert(422.79,Value9098)
Insert(475.18,Value9099)
Insert(-99.21,Value9100)
Insert(-62.46,Value9101)
Insert(84.87,Value9102)
Insert(122.56,Value9103)
Insert(260.96,Value9104)
Insert(-250.8,Value9105)
Insert(442.56,Value9106)
Insert(105.8,Value9107)
Insert(104.86,Value9108)
Insert(429.32,Value9109)
Insert(207.82,Value9110)
Insert(393.56,Value9111)
Insert(41.53,Value9112)
Insert(-133.15,Value9113)
Insert(288.78,Value9114)
Insert(-208.84,Value9115)
Insert(286.35,Value9116)
Insert(175.02,Value9117)
Insert(-197.97,Value9118)
Insert(9.31,Value9119)
Insert(85.83,Value9120)
Insert(163.49,Value9121)
Insert(-289.95,Value9122)
Insert(282.93,Value9123)
Insert(338.61,Value9124)
Insert(-55.71,Value9125)
Insert(314.74,Value9126)
Insert(222.07,Value9127)
Insert(353.27,Value9128)
Insert(-425.65,Value9129)
Insert(78.91,Value9130)
Insert(-56.94,Value9131)
Insert(-340.44,Value9132)
Insert(-242.24,Value9133)
Insert(-128.23,Value9134)
Insert(27.55,Value9135)
Insert(-465.48,Value9136)
Insert(-18.36,Value9137)
Insert(204.18,Value9138)
Insert(-85.84,Value9139)
Insert(-83.88,Value9140)
Insert(113.14,Value9141)
Insert(308.14,Value9142)
Insert(-441.71,Value9143)
Insert(273.96,Value9144)
Insert(-483.87,Value9145)
Insert(26.75,Value9146)
Insert(-192.22,Value9147)
Insert(479.88,Value9148)
Insert(-361.71,Value9149)
Insert(-379.11,Value9150)
Insert(-118.4,Value9151)
Insert(44.16,Value9152)
Insert(-250.18,Value9153)
Insert(354.95,Value9154)
Insert(123.56,Value9155)
Insert(-38.08,Value9156)
Insert(-151.88,Value9157)
Insert(-256.17,Value9158)
Insert(16.58,Value9159)
Insert(-211.85,Value9160)
Insert(-258.1,Value9161)
Insert(282.92,Value9162)
Insert(321.47,Value9163)
Insert(372.44,Value9164)
Insert(465.96,Value9165)
Insert(-292.76,Value9166)
Insert(-414.68,Value9167)
Insert(-337.84,Value9168)
Insert(390.29,Value9169)
Insert(400.12,Value9170)
Insert(-134.56,Value9171)
Insert(59.62,Value9172)
Insert(335.95,Value9173)
Insert(-101.82,Value9174)
Insert(-93.9,Value9175)
Insert(278.54,Value9176)
Insert(-132.05,Value9177)
Insert(-11.94,Value9178)
Insert(-246.81,Value9179)
Insert(-133.06,Value9180)
Insert(154.81,Value9181)
Insert(295.77,Value9182)
Insert(65.12,Value9183)
Insert(468.08,Value9184)
Insert(-265.07,Value9185)
Insert(-379.91,Value9186)
Insert(-217.24,Value9187)
Insert(499.13,Value9188)
Insert(228.9,Value9189)
Insert(190.48,Value9190)
Insert(-190.38,Value9191)
Insert(-256.06,Value9192)
Insert(-55.17,Value9193)
Insert(-112.95,Value9194)
Insert(-111.0,Value9195)
Insert(129.93,Value9196)
Insert(-58.49,Value9197)
Insert(69.63,Value9198)
Insert(207.44,Value9199)
Insert(191.76,Value9200)
Insert(230.32,Value9201)
Insert(-280.57,Value9202)
Insert(-18.48,Value9203)
Insert(408.21,Value9204)
Insert(-331.14,Value9205)
Insert(218.68,Value9206)
Insert(282.76,Value9207)
Insert(-270.02,Value9208)
Insert(-15.31,Value9209)
Insert(476.23,Value9210)
Insert(102.34,Value9211)
Insert(468.81,Value9212)
Insert(-462.47,Value9213)
Insert(476.31,Value9214)
Insert(-181.82,Value9215)
Insert(137.3,Value9216)
Insert(20.58,Value9217)
Insert(-173.05,Value9218)
Insert(224.65,Value9219)
Insert(-239.54,Value9220)
Insert(232.61,Value9221)
Insert(-12.14,Value9222)
Insert(76.33,Value9223)
Insert(48.79,Value9224)
Insert(184.54,Value9225)
Insert(78.71,Value9226)
Insert(12.68,Value9227)
Insert(-445.8,Value9228)
Insert(-445.46,Value9229)
Insert(-447.07,Value9230)
Insert(-75.82,Value9231)
Insert(-112.95,Value9232)
Insert(-118.94,Value9233)
Insert(357.5,Value9234)
Insert(-431.11,Value9235)
Insert(225.93,Value9236)
Insert(-273.34,Value9237)
Insert(311.61,Value9238)
Insert(-315.56,Value9239)
Insert(242.74,Value9240)
Insert(-188.12,Value9241)
Insert(-153.86,Value9242)
Insert(373.47,Value9243)
Insert(357.35,Value9244)
Insert(131.83,Value9245)
Insert(-201.7,Value9246)
Insert(202.9,Value9247)
Insert(291.21,Value9248)
Insert(131.01,Value9249)
Insert(-476.75,Value9250)
Insert(-136.73,Value9251)
Insert(-251.96,Value9252)
Insert(277.16,Value9253)
Insert(-23.56,Value9254)
Insert(-442.52,Value9255)
Insert(-117.1,Value9256)
Insert(173.66,Value9257)
Insert(-75.19,Value9258)
Insert(269.82,Value9259)
Insert(207.41,Value9260)
Insert(-231.23,Value9261)
Insert(-208.3,Value9262)
Insert(26.37,Value9263)
Insert(-17.45,Value9264)
Insert(344.72,Value9265)
Insert(-48.28,Value9266)
Insert(453.3,Value9267)
Insert(304.54,Value9268)
Insert(-220.0,Value9269)
Insert(153.9,Value9270)
Insert(103.88,Value9271)
Insert(-282.92,Value9272)
Insert(-75.86,Value9273)
Insert(-193.97,Value9274)
Insert(-280.43,Value9275)
Insert(-126.03,Value9276)
Insert(-333.62,Value9277)
Insert(290.35,Value9278)
Insert(291.08,Value9279)
Insert(235.81,Value9280)
Insert(34.4,Value9281)
Insert(431.07,Value9282)
Insert(-486.42,Value9283)
Insert(319.68,Value9284)
Insert(-282.21,Value9285)
Insert(-342.49,Value9286)
Insert(-119.63,Value9287)
Insert(34.45,Value9288)
Insert(469.51,Value9289)
Insert(-430.64,Value9290)
Insert(-316.51,Value9291)
Insert(-92.8,Value9292)
Insert(-349.13,Value9293)
Insert(-379.93,Value9294)
Insert(-385.35,Value9295)
Insert(291.86,Value9296)
Insert(163.91,Value9297)
Insert(77.38,Value9298)
Insert(-79.87,Value9299)
Insert(-393.54,Value9300)
Insert(314.56,Value9301)
Insert(168.99,Value9302)
Insert(-264.85,Value9303)
Insert(-122.12,Value9304)
Insert(102.44,Value9305)
Insert(-111.83,Value9306)
Insert(241.15,Value9307)
Insert(-317.25,Value9308)
Insert(-9.44,Value9309)
Insert(-231.31,Value9310)
Insert(137.86,Value9311)
Insert(-214.55,Value9312)
Insert(-2.19,Value9313)
Insert(76.5,Value9314)
Insert(77.86,Value9315)
Insert(-291.31,Value9316)
Insert(-212.49,Value9317)
Insert(-252.7,Value9318)
Insert(-253.09,Value9319)
Insert(-21.65,Value9320)
Insert(330.87,Value9321)
Insert(-438.57,Value9322)
Insert(94.66,Value9323)
Insert(-57.84,Value9324)
Insert(67.04,Value9325)
Insert(461.82,Value9326)
Insert(230.71,Value9327)
Insert(51.63,Value9328)
Insert(433.48,Value9329)
Insert(-205.55,Value9330)
Insert(489.33,Value9331)
Insert(-456.34,Value9332)
Insert(-272.1,Value9333)
Insert(123.03,Value9334)
Insert(189.18,Value9335)
Insert(-413.51,Value9336)
Insert(-65.17,Value9337)
Insert(278.23,Value9338)
Insert(180.79,Value9339)
Insert(80.14,Value9340)
Insert(-18.11,Value9341)
Insert(-139.98,Value9342)
Insert(343.63,Value9343)
Insert(-199.55,Value9344)
Insert(-400.39,Value9345)
Insert(-118.69,Value9346)
Insert(-387.24,Value9347)
Insert(149.64,Value9348)
Insert(135.63,Value9349)
Insert(110.67,Value9350)
Insert(474.41,Value9351)
Insert(325.5,Value9352)
Insert(62.56,Value9353)
Insert(-101.18,Value9354)
Insert(27.6,Value9355)
Insert(195.89,Value9356)
Insert(306.75,Value9357)
Insert(314.34,Value9358)
Insert(-361.88,Value9359)
Insert(420.4,Value9360)
Insert(-160.79,Value9361)
Insert(460.28,Value9362)
Insert(372.4,Value9363)
Insert(-467.27,Value9364)
Insert(430.47,Value9365)
Insert(-125.56,Value9366)
Insert(-297.86,Value9367)
Insert(221.89,Value9368)
Insert(252.89,Value9369)
Insert(474.49,Value9370)
Insert(-311.31,Value9371)
Insert(282.5,Value9372)
Insert(466.59,Value9373)
Insert(-367.78,Value9374)
Insert(-491.3,Value9375)
Insert(278.19,Value9376)
Insert(-347.14,Value9377)
Insert(-291.44,Value9378)
Insert(430.25,Value9379)
Insert(361.64,Value9380)
Insert(434.86,Value9381)
Insert(86.99,Value9382)
Insert(485.37,Value9383)
Insert(22.37,Value9384)
Insert(91.06,Value9385)
Insert(292.31,Value9386)
Insert(-362.69,Value9387)
Insert(313.28,Value9388)
Insert(104.94,Value9389)
Insert(239.78,Value9390)
Insert(-216.21,Value9391)
Insert(350.32,Value9392)
Insert(130.19,Value9393)
Insert(286.39,Value9394)
Insert(-88.48,Value9395)
Insert(246.57,Value9396)
Insert(17.34,Value9397)
Insert(-373.16,Value9398)
Insert(-126.49,Value9399)
Insert(88.54,Value9400)
Insert(461.72,Value9401)
Insert(-64.08,Value9402)
Insert(190.82,Value9403)
Insert(365.74,Value9404)
Insert(400.73,Value9405)
Insert(367.04,Value9406)
Insert(-206.94,Value9407)
Insert(-455.57,Value9408)
Insert(203.56,Value9409)
Insert(-184.91,Value9410)
Insert(349.94,Value9411)
Insert(-104.69,Value9412)
Insert(72.64,Value9413)
Insert(113.61,Value9414)
Insert(-234.6,Value9415)
Insert(-91.01,Value9416)
Insert(149.43,Value9417)
Insert(417.5,Value9418)
Insert(79.41,Value9419)
Insert(-165.4,Value9420)
Insert(-230.22,Value9421)
Insert(-443.29,Value9422)
Insert(-309.66,Value9423)
Insert(79.9,Value9424)
Insert(277.75,Value9425)
Insert(-26.95,Value9426)
Insert(-138.25,Value9427)
Insert(390.91,Value9428)
Insert(-480.33,Value9429)
Insert(148.9,Value9430)
Insert(-151.68,Value9431)
Insert(-266.55,Value9432)
Insert(-468.53,Value9433)
Insert(-367.12,Value9434)
Insert(51.45,Value9435)
Insert(-179.21,Value9436)
Insert(392.52,Value9437)
Insert(187.16,Value9438)
Insert(195.9,Value9439)
Insert(451.93,Value9440)
Insert(247.51,Value9441)
Insert(-357.45,Value9442)
Insert(-497.13,Value9443)
Insert(-42.49,Value9444)
Insert(28.59,Value9445)
Insert(-369.99,Value9446)
Insert(224.74,Value9447)
Insert(367.05,Value9448)
Insert(-88.33,Value9449)
Insert(-3.65,Value9450)
Insert(-410.29,Value9451)
Insert(-360.41,Value9452)
Insert(-190.91,Value9453)
Insert(169.51,Value9454)
Insert(208.12,Value9455)
Insert(-345.45,Value9456)
Insert(94.16,Value9457)
Insert(194.34,Value9458)
Insert(-287.17,Value9459)
Insert(-406.3,Value9460)
Insert(271.57,Value9461)
Insert(250.9,Value9462)
Insert(-438.49,Value9463)
Insert(-44.74,Value9464)
Insert(325.72,Value9465)
Insert(121.89,Value9466)
Insert(117.65,Value9467)
Insert(155.13,Value9468)
Insert(-474.05,Value9469)
Insert(-253.52,Value9470)
Insert(-351.39,Value9471)
Insert(-491.83,Value9472)
Insert(-486.03,Value9473)
Insert(107.65,Value9474)
Insert(231.74,Value9475)
Insert(490.85,Value9476)
Insert(221.01,Value9477)
Insert(217.0,Value9478)
Insert(-277.08,Value9479)
Insert(183.41,Value9480)
Insert(-216.27,Value9481)
Insert(125.21,Value9482)
Insert(-411.64,Value9483)
Insert(-299.3,Value9484)
Insert(358.73,Value9485)
Insert(-468.42,Value9486)
Insert(428.49,Value9487)
Insert(-420.19,Value9488)
Insert(-96.14,Value9489)
Insert(462.05,Value9490)
Insert(418.33,Value9491)
Insert(29.53,Value9492)
Insert(-332.23,Value9493)
Insert(-174.58,Value9494)
Insert(-410.98,Value9495)
Insert(-276.26,Value9496)
Insert(-408.3,Value9497)
Insert(366.95,Value9498)
Insert(365.06,Value9499)
Insert(161.39,Value9500)
Insert(-23.35,Value9501)
Insert(283.54,Value9502)
Insert(419.27,Value9503)
Insert(-32.6,Value9504)
Insert(-216.32,Value9505)
Insert(430.76,Value9506)
Insert(53.7,Value9507)
Insert(416.09,Value9508)
Insert(-456.27,Value9509)
Insert(79.7,Value9510)
Insert(267.99,Value9511)
Insert(-312.78,Value9512)
Insert(408.83,Value9513)
Insert(-481.21,Value9514)
Insert(-362.18,Value9515)
Insert(-184.95,Value9516)
Insert(416.83,Value9517)
Insert(-233.4,Value9518)
Insert(440.16,Value9519)
Insert(135.09,Value9520)
Insert(70.54,Value9521)
Insert(-330.34,Value9522)
Insert(-227.59,Value9523)
Insert(152.06,Value9524)
Insert(278.95,Value9525)
Insert(-201.65,Value9526)
Insert(-378.71,Value9527)
Insert(-223.41,Value9528)
Insert(207.95,Value9529)
Insert(331.52,Value9530)
Insert(-392.91,Value9531)
Insert(178.26,Value9532)
Insert(362.23,Value9533)
Insert(-15.99,Value9534)
Insert(92.86,Value9535)
Insert(3.32,Value9536)
Insert(-194.73,Value9537)
Insert(-482.62,Value9538)
Insert(-77.11,Value9539)
Insert(-133.48,Value9540)
Insert(-17.8,Value9541)
Insert(-203.98,Value9542)
Insert(-81.32,Value9543)
Insert(206.16,Value9544)
Insert(-452.19,Value9545)
Insert(-257.54,Value9546)
Insert(-296.71,Value9547)
Insert(485.39,Value9548)
Insert(362.65,Value9549)
Insert(-277.73,Value9550)
Insert(-255.45,Value9551)
Insert(442.11,Value9552)
Insert(150.96,Value9553)
Insert(193.07,Value9554)
Insert(211.25,Value9555)
Insert(68.62,Value9556)
Insert(401.17,Value9557)
Insert(411.75,Value9558)
Insert(-219.92,Value9559)
Insert(-266.87,Value9560)
Insert(-383.11,Value9561)
Insert(464.02,Value9562)
Insert(-169.95,Value9563)
Insert(258.05,Value9564)
Insert(-457.79,Value9565)
Insert(-290.06,Value9566)
Insert(-88.18,Value9567)
Insert(366.28,Value9568)
Insert(147.83,Value9569)
Insert(-22.74,Value9570)
Insert(272.29,Value9571)
Insert(-107.45,Value9572)
Insert(59.84,Value9573)
Insert(-372.45,Value9574)
Insert(113.29,Value9575)
Insert(-0.54,Value9576)
Insert(157.95,Value9577)
Insert(-386.68,Value9578)
Insert(136.4,Value9579)
Insert(-134.64,Value9580)
Insert(-241.99,Value9581)
Insert(-455.06,Value9582)
Insert(-15.88,Value9583)
Insert(118.19,Value9584)
Insert(-154.66,Value9585)
Insert(-230.06,Value9586)
Insert(209.57,Value9587)
Insert(-220.55,Value9588)
Insert(-174.53,Value9589)
Insert(74.73,Value9590)
Insert(99.93,Value9591)
Insert(185.47,Value9592)
Insert(-81.24,Value9593)
Insert(222.07,Value9594)
Insert(416.48,Value9595)
Insert(-250.82,Value9596)
Insert(-24.57,Value9597)
Insert(-444.31,Value9598)
Insert(-74.95,Value9599)
Insert(132.76,Value9600)
Insert(196.27,Value9601)
Insert(-3.71,Value9602)
Insert(368.53,Value9603)
Insert(-78.65,Value9604)
Insert(-170.31,Value9605)
Insert(388.68,Value9606)
Insert(280.28,Value9607)
Insert(-309.03,Value9608)
Insert(295.43,Value9609)
Insert(-174.71,Value9610)
Insert(-396.95,Value9611)
Insert(125.14,Value9612)
Insert(159.12,Value9613)
Insert(178.93,Value9614)
Insert(464.38,Value9615)
Insert(294.75,Value9616)
Insert(201.32,Value9617)
Insert(-476.43,Value9618)
Insert(-247.6,Value9619)
Insert(202.66,Value9620)
Insert(42.28,Value9621)
Insert(-177.05,Value9622)
Insert(146.56,Value9623)
Insert(137.75,Value9624)
Insert(422.21,Value9625)
Insert(346.7,Value9626)
Insert(-22.11,Value9627)
Insert(-250.25,Value9628)
Insert(223.35,Value9629)
Insert(-379.65,Value9630)
Insert(-380.71,Value9631)
Insert(-18.2,Value9632)
Insert(-309.3,Value9633)
Insert(318.04,Value9634)
Insert(-348.68,Value9635)
Insert(408.89,Value9636)
Insert(69.02,Value9637)
Insert(-403.9,Value9638)
Insert(-485.5,Value9639)
Insert(-476.19,Value9640)
Insert(470.99,Value9641)
Insert(-89.71,Value9642)
Insert(42.85,Value9643)
Insert(-161.21,Value9644)
Insert(64.04,Value9645)
Insert(201.25,Value9646)
Insert(-364.85,Value9647)
Insert(-432.35,Value9648)
Insert(-71.58,Value9649)
Insert(-56.07,Value9650)
Insert(-497.96,Value9651)
Insert(-3.54,Value9652)
Insert(-199.07,Value9653)
Insert(235.34,Value9654)
Insert(292.21,Value9655)
Insert(447.33,Value9656)
Insert(103.0,Value9657)
Insert(278.51,Value9658)
Insert(-394.03,Value9659)
Insert(-334.73,Value9660)
Insert(-335.13,Value9661)
Insert(-476.48,Value9662)
Insert(-171.93,Value9663)
Insert(105.28,Value9664)
Insert(208.25,Value9665)
Insert(-263.35,Value9666)
Insert(474.57,Value9667)
Insert(282.34,Value9668)
Insert(-214.54,Value9669)
Insert(-143.86,Value9670)
Insert(-421.06,Value9671)
Insert(-132.08,Value9672)
Insert(-95.02,Value9673)
Insert(-233.59,Value9674)
Insert(285.29,Value9675)
Insert(-129.17,Value9676)
Insert(-425.48,Value9677)
Insert(304.6,Value9678)
Insert(-434.32,Value9679)
Insert(13.07,Value9680)
Insert(-221.15,Value9681)
Insert(-163.06,Value9682)
Insert(430.79,Value9683)
Insert(2.05,Value9684)
Insert(-272.49,Value9685)
Insert(435.7,Value9686)
Insert(-180.47,Value9687)
Insert(214.6,Value9688)
Insert(-171.49,Value9689)
Insert(-476.5,Value9690)
Insert(60.54,Value9691)
Insert(434.91,Value9692)
Insert(426.77,Value9693)
Insert(143.22,Value9694)
Insert(88.29,Value9695)
Insert(-82.83,Value9696)
Insert(-114.43,Value9697)
Insert(444.58,Value9698)
Insert(-460.76,Value9699)
Insert(-110.97,Value9700)
Insert(-66.66,Value9701)
Insert(-226.74,Value9702)
Insert(-362.76,Value9703)
Insert(-131.16,Value9704)
Insert(-13.84,Value9705)
Insert(301.15,Value9706)
Insert(140.16,Value9707)
Insert(101.0,Value9708)
Insert(-258.6,Value9709)
Insert(25.53,Value9710)
Insert(-51.82,Value9711)
Insert(-88.41,Value9712)
Insert(-313.25,Value9713)
Insert(-37.89,Value9714)
Insert(-6.43,Value9715)
Insert(289.32,Value9716)
Insert(159.3,Value9717)
Insert(-374.61,Value9718)
Insert(259.56,Value9719)
Insert(391.42,Value9720)
Insert(-337.22,Value9721)
Insert(59.41,Value9722)
Insert(-226.17,Value9723)
Insert(295.68,Value9724)
Insert(-298.93,Value9725)
Insert(244.83,Value9726)
Insert(419.12,Value9727)
Insert(-90.81,Value9728)
Insert(240.05,Value9729)
Insert(356.07,Value9730)
Insert(-185.31,Value9731)
Insert(-449.33,Value9732)
Insert(269.98,Value9733)
Insert(-18.25,Value9734)
Insert(94.55,Value9735)
Insert(106.08,Value9736)
Insert(-347.04,Value9737)
Insert(-345.89,Value9738)
Insert(-119.92,Value9739)
Insert(389.41,Value9740)
Insert(478.23,Value9741)
Insert(350.76,Value9742)
Insert(269.86,Value9743)
Insert(46.43,Value9744)
Insert(-464.14,Value9745)
Insert(-478.59,Value9746)
Insert(161.02,Value9747)
Insert(-214.03,Value9748)
Insert(419.81,Value9749)
Insert(322.15,Value9750)
Insert(-59.2,Value9751)
Insert(-215.73,Value9752)
Insert(-476.55,Value9753)
Insert(-114.83,Value9754)
Insert(492.55,Value9755)
Insert(268.5,Value9756)
Insert(-107.81,Value9757)
Insert(452.86,Value9758)
Insert(164.88,Value9759)
Insert(381.97,Value9760)
Insert(31.65,Value9761)
Insert(-110.22,Value9762)
Insert(215.96,Value9763)
Insert(-456.75,Value9764)
Insert(400.92,Value9765)
Insert(449.7,Value9766)
Insert(368.59,Value9767)
Insert(28.2,Value9768)
Insert(-167.34,Value9769)
Insert(-166.68,Value9770)
Insert(378.61,Value9771)
Insert(58.44,Value9772)
Insert(-377.4,Value9773)
Insert(82.72,Value9774)
Insert(-205.61,Value9775)
Insert(229.32,Value9776)
Insert(441.74,Value9777)
Insert(44.38,Value9778)
Insert(264.0,Value9779)
Insert(-235.26,Value9780)
Insert(271.46,Value9781)
Insert(312.51,Value9782)
Insert(-176.01,Value9783)
Insert(-80.59,Value9784)
Insert(92.14,Value9785)
Insert(360.23,Value9786)
Insert(493.95,Value9787)
Insert(441.75,Value9788)
Insert(2.58,Value9789)
Insert(202.38,Value9790)
Insert(90.56,Value9791)
Insert(478.19,Value9792)
Insert(232.18,Value9793)
Insert(-84.83,Value9794)
Insert(384.12,Value9795)
Insert(284.51,Value9796)
Insert(-68.2,Value9797)
Insert(-124.78,Value9798)
Insert(203.08,Value9799)
Insert(-444.48,Value9800)
Insert(250.84,Value9801)
Insert(-297.69,Value9802)
Insert(-47.2,Value9803)
Insert(-449.29,Value9804)
Insert(16.58,Value9805)
Insert(54.79,Value9806)
Insert(365.35,Value9807)
Insert(-156.63,Value9808)
Insert(-107.08,Value9809)
Insert(-275.63,Value9810)
Insert(-236.71,Value9811)
Insert(423.85,Value9812)
Insert(-75.39,Value9813)
Insert(-172.93,Value9814)
Insert(-432.99,Value9815)
Insert(-296.24,Value9816)
Insert(-494.92,Value9817)
Insert(-479.67,Value9818)
Insert(478.92,Value9819)
Insert(-319.04,Value9820)
Insert(-172.3,Value9821)
Insert(-130.0,Value9822)
Insert(344.77,Value9823)
Insert(-489.73,Value9824)
Insert(421.37,Value9825)
Insert(-493.03,Value9826)
Insert(322.29,Value9827)
Insert(257.94,Value9828)
Insert(240.2,Value9829)
Insert(-316.67,Value9830)
Insert(-329.71,Value9831)
Insert(364.87,Value9832)
Insert(23.12,Value9833)
Insert(-228.25,Value9834)
Insert(466.19,Value9835)
Insert(380.23,Value9836)
Insert(347.33,Value9837)
Insert(154.31,Value9838)
Insert(56.02,Value9839)
Insert(-290.77,Value9840)
Insert(-357.36,Value9841)
Insert(-493.75,Value9842)
Insert(57.11,Value9843)
Insert(-188.32,Value9844)
Insert(388.78,Value9845)
Insert(169.74,Value9846)
Insert(-207.03,Value9847)
Insert(-474.26,Value9848)
Insert(71.97,Value9849)
Insert(289.12,Value9850)
Insert(48.56,Value9851)
Insert(103.42,Value9852)
Insert(-384.07,Value9853)
Insert(-233.62,Value9854)
Insert(309.62,Value9855)
Insert(35.74,Value9856)
Insert(485.31,Value9857)
Insert(-476.59,Value9858)
Insert(370.96,Value9859)
Insert(110.88,Value9860)
Insert(-429.28,Value9861)
Insert(492.42,Value9862)
Insert(-179.9,Value9863)
Insert(37.88,Value9864)
Insert(369.03,Value9865)
Insert(-493.48,Value9866)
Insert(199.62,Value9867)
Insert(-486.12,Value9868)
Insert(5.09,Value9869)
Insert(201.89,Value9870)
Insert(-87.0,Value9871)
Insert(364.05,Value9872)
Insert(221.52,Value9873)
Insert(-265.3,Value9874)
Insert(473.98,Value9875)
Insert(260.93,Value9876)
Insert(293.26,Value9877)
Insert(-361.94,Value9878)
Insert(88.53,Value9879)
Insert(276.17,Value9880)
Insert(334.47,Value9881)
Insert(-25.61,Value9882)
Insert(363.14,Value9883)
Insert(-122.31,Value9884)
Insert(-1.24,Value9885)
Insert(348.5,Value9886)
Insert(405.28,Value9887)
Insert(-166.0,Value9888)
Insert(346.85,Value9889)
Insert(-149.59,Value9890)
Insert(473.15,Value9891)
Insert(-215.16,Value9892)
Insert(-479.75,Value9893)
Insert(-385.43,Value9894)
Insert(-288.14,Value9895)
Insert(447.55,Value9896)
Insert(-20.33,Value9897)
Insert(424.55,Value9898)
Insert(-135.71,Value9899)
Insert(-351.28,Value9900)
Insert(-284.68,Value9901)
Insert(245.36,Value9902)
